customer_id,age,monthly_income,credit_score,tenure_years,monthly_spend,support_tickets,late_payments,satisfaction_score,contract_type,payment_method,usage_hours,churn
CUST100894,53,47441.0,627.0,6.4,13995.0,2,0,7.2,Annual,Auto Debit,32.1,No
CUST100895,47,69651.0,666.0,6.3,7906.0,0,1,8.2,Monthly,UPI,13.3,Yes
CUST100896,42,73590.0,695.0,1.4,3855.0,1,1,6.3,Two-Year,Bank Transfer,37.7,No
CUST100897,20,75920.0,800.0,7.7,10823.0,0,0,3.9,Monthly,Card,2.0,No
CUST100898,21,85047.0,667.0,8.2,11232.0,3,0,3.1,Two-Year,UPI,14.3,Yes
CUST100899,47,69369.0,653.0,5.1,13995.0,3,2,5.4,Monthly,Card,35.0,Yes
CUST100900,18,75766.0,,0.0,12985.0,2,2,7.9,Annual,Bank Transfer,13.4,Yes
CUST100901,20,59297.0,781.0,4.1,15309.0,5,0,9.2,Two-Year,Bank Transfer,51.5,No
CUST100902,28,66379.0,535.0,5.1,10669.0,0,1,7.5,Monthly,Auto Debit,32.7,No
CUST100903,60,67366.0,635.0,0.8,9301.0,3,3,5.2,Monthly,Auto Debit,49.0,Yes
CUST100904,40,69732.0,840.0,3.3,3653.0,1,3,5.7,Annual,UPI,37.4,Yes
CUST100905,52,81996.0,722.0,0.0,9578.0,0,1,9.3,Annual,Auto Debit,31.8,No
CUST100906,37,77213.0,629.0,6.4,6566.0,0,3,4.8,Two-Year,UPI,17.1,Yes
CUST100907,26,65973.0,688.0,5.0,9240.0,0,1,10.0,Monthly,Auto Debit,45.9,Yes
CUST100908,35,47199.0,694.0,0.0,8691.0,2,1,10.0,Two-Year,Auto Debit,38.6,No
CUST100909,22,66489.0,737.0,5.6,10151.0,1,2,10.0,Two-Year,Auto Debit,63.3,No
CUST100910,54,64384.0,791.0,4.3,8159.0,1,0,7.6,Annual,UPI,44.4,No
CUST100911,26,69250.0,711.0,6.2,11773.0,0,0,6.4,Monthly,UPI,26.0,Yes
CUST100912,36,113544.0,660.0,3.2,1000.0,1,0,7.6,Monthly,Auto Debit,36.3,No
CUST100913,65,53477.0,733.0,1.9,9165.0,0,0,8.5,Two-Year,Card,38.3,Yes
CUST100914,46,74290.0,652.0,2.0,12709.0,0,1,5.9,Annual,Card,49.4,Yes
CUST100915,40,88506.0,633.0,2.8,15045.0,1,0,5.1,Annual,Card,51.8,Yes
CUST100916,44,,593.0,4.6,11062.0,1,1,6.5,Two-Year,UPI,29.6,Yes
CUST100917,55,116433.0,604.0,5.0,14397.0,0,0,5.7,Monthly,UPI,13.8,Yes
CUST100918,30,56683.0,641.0,3.9,9091.0,2,1,9.1,Annual,UPI,4.2,Yes
CUST100919,48,72130.0,625.0,3.1,8510.0,1,3,6.0,Annual,Auto Debit,14.9,Yes
CUST100920,59,47426.0,707.0,3.4,10353.0,1,2,7.2,Two-Year,UPI,23.1,Yes
CUST100921,45,57266.0,624.0,12.5,8489.0,2,0,8.7,Annual,Auto Debit,54.6,No
CUST100922,39,70477.0,517.0,2.0,5762.0,0,2,9.2,Annual,UPI,54.8,No
CUST100923,24,83619.0,633.0,2.7,6697.0,3,0,7.4,Monthly,Bank Transfer,46.4,No
CUST100924,29,72020.0,664.0,15.0,4607.0,0,0,7.7,Two-Year,Card,50.5,No
CUST100925,63,92701.0,657.0,5.8,10349.0,1,1,5.3,Annual,Auto Debit,21.4,Yes
CUST100926,43,62911.0,774.0,0.1,8540.0,1,1,8.7,Monthly,UPI,9.3,No
CUST100927,32,57692.0,656.0,7.2,7239.0,1,0,9.1,Two-Year,Bank Transfer,16.9,No
CUST100928,38,124488.0,738.0,1.6,6517.0,4,0,3.8,Monthly,Auto Debit,2.0,Yes
CUST100929,45,73673.0,689.0,7.4,10268.0,1,5,10.0,Monthly,Card,15.3,No
CUST100930,43,49171.0,688.0,3.8,11232.0,3,0,5.8,Two-Year,Card,24.4,Yes
CUST100931,51,49726.0,644.0,3.1,4543.0,4,2,8.0,Annual,UPI,34.5,Yes
CUST100932,30,44261.0,687.0,9.6,3993.0,3,1,7.1,Two-Year,Auto Debit,34.0,Yes
CUST100933,49,85605.0,648.0,6.3,11841.0,3,2,6.9,Two-Year,Auto Debit,21.7,No
CUST100934,39,56984.0,699.0,7.6,3687.0,2,2,6.6,Annual,Card,40.5,Yes
CUST100935,63,67802.0,677.0,5.9,10416.0,2,1,5.3,Monthly,Bank Transfer,21.9,No
CUST100936,25,63603.0,638.0,3.1,14159.0,1,0,7.9,Two-Year,Auto Debit,32.2,No
CUST100937,25,81093.0,745.0,6.5,14167.0,3,0,6.5,Annual,Card,15.4,No
CUST100938,40,46372.0,713.0,8.4,11083.0,0,0,4.8,Annual,UPI,48.3,Yes
CUST100939,42,41337.0,665.0,4.9,10981.0,1,0,5.2,Annual,UPI,32.3,Yes
CUST100940,51,69935.0,698.0,10.3,16382.0,1,1,4.8,Monthly,Auto Debit,42.2,Yes
CUST100941,37,78221.0,685.0,7.2,1000.0,1,1,6.1,Monthly,Auto Debit,13.8,No
CUST100942,61,72316.0,642.0,5.2,6875.0,2,0,7.8,Annual,UPI,34.6,No
CUST100943,40,47192.0,694.0,5.3,11470.0,1,3,5.8,Annual,Auto Debit,40.6,No
CUST100944,24,79905.0,656.0,4.9,7319.0,3,1,8.7,Monthly,Auto Debit,2.0,No
CUST100945,23,48635.0,638.0,0.5,12839.0,2,2,6.8,Monthly,Bank Transfer,49.5,Yes
CUST100946,64,53526.0,601.0,4.2,8362.0,1,2,6.5,Monthly,Card,13.3,Yes
CUST100947,24,44233.0,670.0,5.2,8961.0,3,0,7.0,Annual,Auto Debit,35.2,No
CUST100948,63,93625.0,721.0,3.2,7539.0,0,1,9.4,Monthly,Auto Debit,58.8,Yes
CUST100949,31,78935.0,652.0,5.6,6671.0,3,0,4.7,Annual,Card,46.3,Yes
CUST100950,22,78310.0,829.0,4.6,6585.0,0,0,9.8,Annual,Card,9.7,No
CUST100951,32,92439.0,739.0,7.0,9449.0,3,1,8.6,Monthly,Auto Debit,29.3,Yes
CUST100952,47,126878.0,762.0,6.6,5789.0,1,2,7.0,Annual,Auto Debit,50.5,No
CUST100953,38,27397.0,734.0,5.0,11836.0,1,0,9.0,Two-Year,Bank Transfer,19.7,No
CUST100954,55,48756.0,792.0,0.1,10786.0,1,1,6.5,Monthly,Bank Transfer,26.6,Yes
CUST100955,47,51444.0,647.0,10.2,12348.0,1,0,7.5,Monthly,Bank Transfer,26.2,Yes
CUST100956,37,46282.0,549.0,4.0,4549.0,1,0,6.1,Monthly,Card,40.6,Yes
CUST100957,48,41293.0,665.0,4.2,2552.0,2,2,8.6,Annual,Auto Debit,8.9,Yes
CUST100958,64,58408.0,721.0,3.4,8485.0,0,0,5.8,Two-Year,Card,41.4,Yes
CUST100959,37,38235.0,698.0,2.9,18646.0,1,1,6.9,Annual,Auto Debit,22.7,Yes
CUST100960,25,72371.0,705.0,9.4,12932.0,1,0,8.2,Two-Year,Auto Debit,31.8,No
CUST100961,37,66137.0,763.0,8.9,6559.0,3,2,8.8,Annual,Card,28.6,No
CUST100962,58,75583.0,711.0,5.9,9986.0,3,2,5.6,Monthly,Auto Debit,41.0,Yes
CUST100963,28,76170.0,734.0,4.2,11047.0,3,0,8.3,Monthly,Auto Debit,31.7,Yes
CUST100964,63,78266.0,638.0,6.5,3711.0,1,1,5.3,Annual,Card,53.6,No
CUST100965,46,56785.0,630.0,4.7,13294.0,2,1,3.3,Annual,Bank Transfer,46.8,Yes
CUST100966,46,111665.0,779.0,3.9,7914.0,1,0,5.7,Annual,Bank Transfer,20.1,No
CUST100967,33,70157.0,696.0,5.6,8183.0,1,2,8.4,Annual,UPI,52.5,No
CUST100968,62,24025.0,,3.1,8583.0,3,1,7.0,Monthly,Bank Transfer,36.8,Yes
CUST100969,19,42948.0,656.0,5.3,12506.0,2,2,6.1,Monthly,Bank Transfer,34.5,Yes
CUST100970,32,26709.0,654.0,5.2,5857.0,1,3,7.1,Annual,Bank Transfer,44.7,No
CUST100971,38,65381.0,651.0,6.4,2526.0,3,1,7.0,Annual,Card,16.4,Yes
CUST100972,40,62320.0,619.0,2.5,9630.0,0,0,8.1,Two-Year,Bank Transfer,11.3,No
CUST100973,40,54695.0,607.0,6.8,1347.0,1,1,4.3,Monthly,Bank Transfer,32.4,Yes
CUST100974,25,109240.0,679.0,1.6,7446.0,1,0,6.8,Two-Year,Auto Debit,22.9,Yes
CUST100975,28,77078.0,657.0,2.7,12654.0,2,0,7.2,Monthly,Card,63.1,Yes
CUST100976,22,80974.0,,2.8,10527.0,1,1,4.7,Monthly,UPI,20.5,No
CUST100977,45,44516.0,706.0,1.1,12148.0,2,0,4.7,Two-Year,UPI,32.6,Yes
CUST100978,34,43019.0,705.0,7.8,10671.0,2,0,6.4,Two-Year,Auto Debit,34.9,No
CUST100979,45,65810.0,649.0,1.4,16936.0,2,0,7.0,Two-Year,UPI,50.5,Yes
CUST100980,46,68806.0,683.0,2.3,6441.0,0,1,7.0,Monthly,Card,17.1,Yes
CUST100981,51,24161.0,710.0,8.5,9893.0,0,0,6.1,Monthly,Auto Debit,7.8,Yes
CUST100982,44,61033.0,729.0,2.7,6967.0,2,1,6.0,Annual,UPI,52.9,No
CUST100983,49,65310.0,685.0,3.9,11849.0,2,1,6.3,Two-Year,UPI,33.2,Yes
CUST100984,46,60267.0,749.0,1.3,8284.0,3,1,7.5,Annual,Bank Transfer,44.1,Yes
CUST100985,49,47105.0,690.0,7.2,14516.0,0,1,,Monthly,Bank Transfer,44.9,No
CUST100986,47,53130.0,734.0,7.2,6642.0,1,1,3.2,Annual,UPI,47.5,Yes
CUST100987,33,61109.0,663.0,6.9,13425.0,2,2,8.1,Monthly,Bank Transfer,26.3,Yes
CUST100988,29,66998.0,590.0,6.2,10576.0,1,3,6.8,Monthly,Bank Transfer,22.3,Yes
CUST100989,55,78305.0,705.0,4.7,8386.0,4,0,7.9,Annual,UPI,2.1,Yes
CUST100990,34,88779.0,730.0,2.8,10399.0,0,1,9.0,Monthly,Card,17.1,Yes
CUST100991,44,58524.0,722.0,1.9,9414.0,4,2,5.7,Annual,Card,32.9,Yes
CUST100992,27,54965.0,713.0,8.6,9746.0,2,0,8.6,Annual,Auto Debit,21.5,No
CUST100993,38,74628.0,671.0,6.9,7776.0,1,2,4.9,Monthly,Card,14.9,Yes
CUST100994,43,78439.0,646.0,2.3,6044.0,2,1,7.2,Monthly,Auto Debit,32.8,No
CUST100995,48,55448.0,720.0,4.6,7327.0,1,1,6.6,Two-Year,Auto Debit,52.1,Yes
CUST100996,43,82389.0,713.0,3.5,2609.0,2,1,7.1,Annual,UPI,31.2,Yes
CUST100997,35,86551.0,659.0,0.9,11447.0,1,0,5.3,Two-Year,Auto Debit,15.0,No
CUST100998,64,93417.0,751.0,5.1,4177.0,1,0,7.7,Monthly,UPI,51.1,Yes
CUST100999,42,104123.0,641.0,3.2,7738.0,1,0,9.7,Annual,Card,20.4,No
CUST101000,56,45939.0,658.0,1.5,10768.0,2,2,,Two-Year,UPI,54.2,Yes
CUST101001,53,65306.0,780.0,0.0,11438.0,1,0,7.3,Monthly,UPI,28.1,Yes
CUST101002,44,65248.0,738.0,0.0,2289.0,3,1,8.5,Monthly,Bank Transfer,33.5,Yes
CUST101003,60,62842.0,670.0,3.3,8179.0,3,1,6.5,Two-Year,Bank Transfer,55.4,No
CUST101004,24,50716.0,706.0,4.2,10109.0,2,2,9.3,Monthly,Bank Transfer,11.7,No
CUST101005,62,32318.0,699.0,1.7,8682.0,3,5,6.3,Monthly,Card,16.2,Yes
CUST101006,58,67039.0,539.0,6.6,13204.0,3,1,6.8,Two-Year,Auto Debit,27.1,Yes
CUST101007,42,48096.0,640.0,4.3,5624.0,3,2,5.3,Monthly,Card,29.9,Yes
CUST101008,53,66892.0,687.0,6.3,1328.0,1,0,7.2,Annual,Bank Transfer,71.6,No
CUST101009,42,47531.0,670.0,3.9,11336.0,0,0,7.0,Annual,Card,18.7,No
CUST101010,30,40808.0,704.0,2.0,6620.0,2,0,8.1,Annual,UPI,12.4,No
CUST101011,56,70155.0,752.0,4.9,2345.0,6,0,5.9,Monthly,Bank Transfer,18.0,Yes
CUST101012,29,68320.0,672.0,0.5,7945.0,1,0,5.8,Monthly,Auto Debit,35.5,No
CUST101013,33,77744.0,632.0,6.2,12807.0,2,0,7.8,Two-Year,Card,39.4,Yes
CUST101014,42,113089.0,708.0,1.5,4079.0,1,1,9.4,Two-Year,Card,21.4,No
CUST101015,58,71100.0,672.0,7.4,16676.0,4,0,8.1,Monthly,Auto Debit,32.3,No
CUST101016,36,75672.0,681.0,3.4,5567.0,1,0,10.0,Monthly,UPI,61.2,No
CUST101017,41,41294.0,674.0,7.9,8805.0,2,0,7.9,Annual,Card,32.5,No
CUST101018,19,36688.0,813.0,0.9,4233.0,0,0,7.9,Monthly,Card,36.8,No
CUST101019,23,99822.0,567.0,2.3,8646.0,1,1,8.2,Two-Year,Card,60.3,No
CUST101020,20,44683.0,669.0,5.7,8032.0,1,0,9.5,Two-Year,Card,21.5,No
CUST101021,21,42033.0,690.0,8.2,3287.0,4,2,9.1,Monthly,Auto Debit,20.5,Yes
CUST101022,59,64140.0,647.0,9.8,18390.0,3,0,5.2,Two-Year,UPI,25.0,Yes
CUST101023,58,63016.0,739.0,4.6,6766.0,0,1,8.4,Two-Year,Card,24.1,Yes
CUST101024,57,45145.0,735.0,10.4,6769.0,2,0,7.5,Annual,Auto Debit,4.7,Yes
CUST101025,20,58291.0,687.0,3.6,11892.0,1,3,6.7,Two-Year,UPI,34.1,Yes
CUST101026,21,92046.0,,8.0,14850.0,1,3,4.0,Monthly,Bank Transfer,35.3,Yes
CUST101027,31,47268.0,684.0,1.5,12443.0,1,0,4.4,Two-Year,UPI,29.2,Yes
CUST101028,45,34339.0,684.0,5.8,4296.0,1,0,6.4,Monthly,Bank Transfer,35.7,No
CUST101029,34,85737.0,686.0,0.0,9249.0,1,1,4.5,Monthly,Bank Transfer,35.9,Yes
CUST101030,41,75831.0,680.0,0.9,1915.0,3,0,6.4,Annual,Bank Transfer,12.3,Yes
CUST101031,26,51349.0,704.0,6.0,11656.0,0,0,8.2,Monthly,Bank Transfer,36.3,Yes
CUST101032,53,30192.0,731.0,0.3,2777.0,6,0,6.0,Annual,Bank Transfer,40.4,Yes
CUST101033,33,48618.0,622.0,5.9,5689.0,4,1,7.1,Monthly,Bank Transfer,8.0,Yes
CUST101034,21,63797.0,632.0,7.4,8489.0,1,0,5.2,Monthly,Bank Transfer,53.9,No
CUST101035,53,90645.0,594.0,2.9,10058.0,2,2,7.5,Annual,UPI,13.5,Yes
CUST101036,61,42195.0,738.0,1.4,7587.0,2,1,7.9,Monthly,UPI,14.9,Yes
CUST101037,18,63141.0,704.0,3.0,13817.0,1,0,4.6,Monthly,UPI,35.0,Yes
CUST101038,38,79853.0,718.0,1.4,11031.0,3,0,5.7,Monthly,Bank Transfer,40.0,No
CUST101039,57,18000.0,611.0,4.2,10757.0,1,2,4.8,Two-Year,Card,43.7,Yes
CUST101040,51,87743.0,788.0,4.8,4197.0,2,3,7.9,Annual,Card,40.4,Yes
CUST101041,59,38986.0,657.0,3.5,14448.0,3,0,7.3,Annual,Card,24.2,No
CUST101042,37,72304.0,699.0,9.9,5689.0,5,2,6.9,Annual,Auto Debit,33.6,Yes
CUST101043,35,70427.0,737.0,2.2,14581.0,3,1,6.8,Annual,Card,27.2,Yes
CUST101044,52,88861.0,636.0,9.0,15578.0,3,1,7.5,Monthly,Card,34.6,No
CUST101045,25,77120.0,660.0,1.2,10294.0,1,0,7.6,Monthly,Bank Transfer,33.0,No
CUST101046,29,18000.0,700.0,4.7,12112.0,1,0,6.2,Annual,Auto Debit,24.4,Yes
CUST101047,46,47735.0,847.0,8.3,1000.0,0,0,5.9,Monthly,Bank Transfer,26.8,Yes
CUST101048,50,68041.0,707.0,8.1,7817.0,0,0,6.9,Two-Year,Auto Debit,4.2,Yes
CUST101049,23,60710.0,778.0,3.2,12358.0,0,2,6.7,Monthly,Bank Transfer,44.5,Yes
CUST101050,42,75507.0,756.0,6.3,11736.0,0,0,10.0,Annual,Auto Debit,36.5,No
CUST101051,35,82366.0,710.0,5.8,4231.0,2,0,6.3,Monthly,Bank Transfer,2.0,Yes
CUST101052,42,78386.0,636.0,2.8,7472.0,4,0,7.5,Annual,Bank Transfer,43.9,No
CUST101053,64,60286.0,748.0,6.5,1000.0,3,0,7.8,Two-Year,Bank Transfer,31.2,No
CUST101054,21,24381.0,608.0,10.5,9945.0,1,2,9.4,Monthly,Card,17.9,No
CUST101055,65,54979.0,778.0,6.0,1908.0,1,2,5.6,Monthly,UPI,16.6,No
CUST101056,39,74160.0,701.0,6.3,12457.0,2,0,9.3,Annual,Card,21.7,Yes
CUST101057,55,41010.0,544.0,6.7,12640.0,0,0,6.7,Monthly,Bank Transfer,18.0,Yes
CUST101058,38,78888.0,671.0,0.0,6840.0,1,0,10.0,Monthly,Bank Transfer,20.0,Yes
CUST101059,32,84985.0,726.0,6.0,10324.0,2,1,7.6,Annual,UPI,57.5,No
CUST101060,54,67791.0,677.0,1.2,7740.0,0,1,4.9,Monthly,Auto Debit,37.6,Yes
CUST101061,51,18000.0,729.0,2.6,9347.0,1,0,6.7,Monthly,Bank Transfer,62.5,Yes
CUST101062,24,36882.0,643.0,11.4,4485.0,3,1,9.3,Monthly,Bank Transfer,35.4,No
CUST101063,51,106496.0,618.0,3.7,10679.0,0,1,7.1,Monthly,Card,40.7,No
CUST101064,54,52976.0,686.0,2.1,2756.0,2,0,6.9,Two-Year,Bank Transfer,18.8,Yes
CUST101065,36,21349.0,692.0,8.2,2095.0,2,0,8.2,Monthly,Bank Transfer,29.5,Yes
CUST101066,62,92175.0,671.0,1.5,8073.0,1,1,6.4,Monthly,Card,30.8,Yes
CUST101067,48,,758.0,3.1,7761.0,3,1,6.6,Annual,Auto Debit,41.3,No
CUST101068,34,89309.0,643.0,8.5,9453.0,0,1,5.4,Two-Year,UPI,31.3,Yes
CUST101069,18,71093.0,707.0,4.6,6227.0,3,1,9.9,Monthly,Card,37.3,No
CUST101070,50,75088.0,694.0,0.0,15100.0,1,0,4.9,Annual,Card,36.7,Yes
CUST101071,28,72986.0,604.0,6.2,9062.0,1,2,7.3,Annual,UPI,27.5,No
CUST101072,54,80345.0,617.0,3.2,9315.0,1,0,7.8,Monthly,UPI,25.9,No
CUST101073,43,115103.0,691.0,9.4,9190.0,1,0,7.0,Monthly,Auto Debit,22.0,Yes
CUST101074,40,86362.0,799.0,2.6,12010.0,1,1,4.9,Annual,Auto Debit,48.2,Yes
CUST101075,25,30233.0,722.0,7.9,10516.0,1,0,5.3,Monthly,Card,27.5,Yes
CUST101076,52,74827.0,595.0,10.2,10047.0,2,0,7.9,Monthly,Card,36.9,No
CUST101077,25,90113.0,519.0,1.8,11076.0,2,2,5.7,Annual,Card,29.7,No
CUST101078,38,91459.0,730.0,3.9,2114.0,5,1,3.5,Monthly,Bank Transfer,47.9,Yes
CUST101079,58,55615.0,685.0,5.7,2246.0,2,0,7.7,Monthly,Card,2.2,No
CUST101080,62,90629.0,753.0,1.8,8234.0,2,1,5.5,Monthly,UPI,36.5,Yes
CUST101081,65,85410.0,642.0,5.4,7808.0,4,0,8.1,Two-Year,Card,13.2,No
CUST101082,63,121595.0,709.0,3.8,10529.0,3,1,6.7,Annual,Bank Transfer,37.9,Yes
CUST101083,44,48500.0,737.0,3.7,8570.0,2,1,6.6,Monthly,Bank Transfer,29.8,Yes
CUST101084,27,53837.0,,4.7,10537.0,3,0,7.1,Monthly,UPI,9.8,Yes
CUST101085,58,58265.0,667.0,4.7,4140.0,3,0,5.1,Two-Year,Auto Debit,37.1,Yes
CUST101086,56,54215.0,691.0,5.0,8462.0,2,1,5.6,Annual,Bank Transfer,35.4,Yes
CUST101087,65,45420.0,720.0,2.6,3806.0,1,1,6.6,Annual,Bank Transfer,28.5,Yes
CUST101088,49,18000.0,689.0,2.7,9854.0,4,1,5.1,Monthly,Auto Debit,30.4,Yes
CUST101089,24,55437.0,744.0,4.1,1926.0,2,0,8.2,Monthly,Bank Transfer,34.4,No
CUST101090,42,73126.0,665.0,4.4,9719.0,2,1,6.5,Monthly,Bank Transfer,49.7,No
CUST101091,39,54149.0,617.0,3.1,3359.0,1,0,4.5,Two-Year,Auto Debit,27.3,No
CUST101092,58,107578.0,799.0,5.5,7158.0,3,0,6.0,Two-Year,Auto Debit,47.2,No
CUST101093,36,65294.0,657.0,0.0,11632.0,1,3,7.2,Monthly,Auto Debit,31.4,Yes
CUST101094,33,93403.0,659.0,2.2,9296.0,1,1,6.2,Annual,Bank Transfer,51.4,No
CUST101095,21,70751.0,686.0,3.6,2740.0,2,0,7.7,Two-Year,UPI,28.5,No
CUST101096,58,83181.0,694.0,1.8,6147.0,5,0,8.0,Two-Year,Card,22.0,No
CUST101097,54,71143.0,669.0,9.7,3245.0,2,0,10.0,Monthly,Bank Transfer,15.5,No
CUST101098,19,95113.0,689.0,4.6,2568.0,5,1,9.0,Monthly,Card,31.5,No
CUST101099,38,66231.0,688.0,5.1,8912.0,2,0,4.2,Two-Year,UPI,20.1,No
CUST101100,41,75915.0,700.0,3.0,10461.0,0,0,6.4,Monthly,Card,53.1,Yes
CUST101101,40,73059.0,560.0,4.4,10042.0,2,2,6.5,Monthly,Card,18.9,Yes
CUST101102,62,58658.0,793.0,0.6,10609.0,1,0,8.0,Monthly,UPI,21.6,Yes
CUST101103,25,73910.0,682.0,4.0,8458.0,2,2,5.4,Annual,Auto Debit,40.7,Yes
CUST101104,32,114156.0,722.0,1.5,7543.0,1,2,6.1,Monthly,Card,49.8,Yes
CUST101105,26,59051.0,614.0,3.6,4744.0,1,0,4.9,Annual,Auto Debit,43.0,No
CUST101106,29,74228.0,664.0,0.0,6960.0,4,0,6.0,Two-Year,Auto Debit,47.9,Yes
CUST101107,61,92671.0,653.0,0.9,3875.0,2,1,6.0,Annual,Auto Debit,30.8,No
CUST101108,63,90086.0,771.0,9.2,5542.0,1,0,6.5,Two-Year,Auto Debit,31.0,Yes
CUST101109,20,65258.0,658.0,7.2,8811.0,1,0,5.0,Two-Year,Card,62.2,Yes
CUST101110,48,18000.0,732.0,8.7,8088.0,0,1,8.7,Annual,UPI,57.4,No
CUST101111,29,76367.0,654.0,8.9,19227.0,3,0,7.8,Annual,UPI,42.7,No
CUST101112,27,18000.0,665.0,6.7,3790.0,0,0,4.5,Two-Year,Bank Transfer,48.6,Yes
CUST101113,32,97339.0,676.0,3.1,8062.0,0,1,7.0,Annual,UPI,44.9,Yes
CUST101114,27,68728.0,761.0,1.2,3517.0,0,1,4.3,Monthly,UPI,13.9,Yes
CUST101115,41,86993.0,586.0,8.2,7143.0,1,1,9.3,Two-Year,UPI,31.4,No
CUST101116,65,45154.0,618.0,4.7,7285.0,1,1,9.7,Annual,Card,54.5,No
CUST101117,46,30845.0,583.0,12.5,11457.0,2,0,6.9,Two-Year,Card,42.8,Yes
CUST101118,52,70737.0,630.0,3.3,6926.0,2,1,5.6,Monthly,Card,31.0,Yes
CUST101119,41,64261.0,645.0,10.8,7830.0,1,1,5.9,Monthly,Bank Transfer,54.6,Yes
CUST101120,18,54186.0,601.0,4.0,6994.0,2,2,6.2,Annual,Auto Debit,37.5,Yes
CUST101121,22,66863.0,650.0,8.8,3596.0,1,1,6.8,Annual,Bank Transfer,43.3,No
CUST101122,30,125884.0,579.0,9.9,6218.0,3,0,9.3,Monthly,Bank Transfer,37.6,No
CUST101123,29,83360.0,634.0,1.2,7163.0,0,1,8.6,Two-Year,UPI,40.1,No
CUST101124,58,88089.0,756.0,2.9,8758.0,4,0,8.7,Annual,UPI,41.2,No
CUST101125,58,83567.0,712.0,1.2,10456.0,5,0,7.3,Monthly,UPI,51.5,Yes
CUST101126,58,97548.0,700.0,0.6,7679.0,2,1,5.0,Annual,Auto Debit,53.4,No
CUST101127,48,60818.0,635.0,6.6,7617.0,2,0,5.7,Monthly,UPI,25.2,Yes
CUST101128,44,19795.0,606.0,3.9,2477.0,0,0,7.1,Annual,Auto Debit,37.3,No
CUST101129,49,60851.0,627.0,4.7,10389.0,3,0,5.0,Monthly,Auto Debit,51.1,No
CUST101130,37,82858.0,688.0,6.3,6064.0,1,0,7.5,Monthly,Auto Debit,30.0,Yes
CUST101131,50,43664.0,738.0,0.0,11115.0,1,0,8.4,Two-Year,Card,12.4,No
CUST101132,56,61120.0,740.0,8.6,13108.0,2,0,7.9,Monthly,UPI,18.4,Yes
CUST101133,54,49781.0,725.0,3.4,7842.0,3,2,7.9,Annual,UPI,19.4,Yes
CUST101134,47,98045.0,649.0,6.2,4918.0,1,0,3.8,Annual,Auto Debit,25.1,Yes
CUST101135,20,81488.0,691.0,6.5,8442.0,3,0,9.3,Monthly,Card,20.8,Yes
CUST101136,52,79334.0,672.0,8.9,9720.0,2,0,4.3,Two-Year,Card,47.4,No
CUST101137,35,78675.0,679.0,4.2,7396.0,2,0,6.7,Monthly,UPI,27.8,Yes
CUST101138,53,64181.0,802.0,0.0,6526.0,1,2,8.1,Annual,Card,50.9,Yes
CUST101139,43,69346.0,593.0,4.7,10472.0,0,0,7.6,Annual,Card,15.0,Yes
CUST101140,60,38926.0,677.0,5.1,10242.0,3,2,4.8,Annual,Bank Transfer,26.7,Yes
CUST101141,34,18000.0,757.0,1.2,7288.0,3,1,5.1,Monthly,Auto Debit,33.6,Yes
CUST101142,62,68302.0,609.0,5.0,2711.0,3,1,7.5,Two-Year,Card,44.2,Yes
CUST101143,58,72128.0,655.0,3.3,10097.0,2,1,7.9,Two-Year,Card,49.2,No
CUST101144,33,91604.0,661.0,0.2,5814.0,0,1,5.1,Monthly,Card,23.9,Yes
CUST101145,41,99569.0,678.0,6.6,9250.0,1,1,7.7,Annual,UPI,46.9,Yes
CUST101146,43,99540.0,602.0,2.7,9029.0,1,0,4.4,Monthly,UPI,6.8,Yes
CUST101147,54,,723.0,3.2,1889.0,0,1,8.1,Monthly,UPI,45.1,Yes
CUST101148,51,57250.0,727.0,3.0,8784.0,0,1,5.5,Monthly,UPI,11.9,Yes
CUST101149,58,75567.0,718.0,8.5,10301.0,0,1,7.1,Monthly,UPI,38.7,Yes
CUST101150,35,120702.0,642.0,4.4,10730.0,0,2,6.9,Annual,UPI,48.9,No
CUST101151,42,97562.0,695.0,4.8,8911.0,2,1,9.0,Monthly,Auto Debit,45.3,No
CUST101152,38,89627.0,641.0,3.1,1580.0,2,0,7.4,Monthly,UPI,7.4,No
CUST101153,61,56469.0,672.0,6.0,12970.0,1,0,6.0,Monthly,Bank Transfer,25.3,Yes
CUST101154,32,45570.0,808.0,8.8,9939.0,1,3,7.6,Monthly,UPI,42.8,No
CUST101155,46,82356.0,695.0,6.6,4288.0,0,0,10.0,Annual,Card,42.3,No
CUST101156,23,40785.0,625.0,6.7,5743.0,3,1,8.3,Annual,Bank Transfer,36.1,No
CUST101157,58,59754.0,700.0,6.4,9309.0,2,2,6.9,Monthly,Bank Transfer,2.0,Yes
CUST101158,36,62475.0,616.0,0.1,10879.0,2,0,5.6,Monthly,Auto Debit,50.0,Yes
CUST101159,34,100044.0,624.0,1.7,6792.0,1,3,6.0,Monthly,Card,52.6,Yes
CUST101160,45,57197.0,633.0,3.8,11389.0,1,0,8.2,Annual,Bank Transfer,34.5,Yes
CUST101161,41,18000.0,666.0,2.2,2225.0,0,3,5.5,Monthly,Card,35.4,Yes
CUST101162,58,76098.0,742.0,1.1,4851.0,2,1,7.0,Annual,Card,39.5,Yes
CUST101163,43,49622.0,722.0,0.0,1275.0,6,0,9.4,Annual,Card,53.9,No
CUST101164,42,65938.0,719.0,0.2,5359.0,1,4,7.3,Monthly,Auto Debit,35.8,Yes
